N,C4Independent,C12Independent,C4Hierarchy,C12Hierarchy,C4Reciprocal,C12Reciprocal,C4IndependentPlus,C12IndependentPlus,C4HierarchyPlus,C12HierarchyPlus,LasBIndependent,LasBIndependentPlus,LasBHierarchy,LasBHierarchyPlus,LasBReciprocal
0.434,0.0170655768851901,0.105541048363693,0.82858604386012,0.105541048363693,0.960518319916659,0.491937690776522,0.0447336131825795,0.387245774285747,0.947697553909179,0.387245774285747,2552.62282041291,5691.09975187643,7615.72555953391,16475.1677814901,18460.9288047258
0.436,0.0171486424315759,0.106877937005105,0.834066729158044,0.106877937005105,0.965308245178744,0.494645538595058,0.0452821994107782,0.390083093541848,0.952589898079377,0.390083093541848,2564.22535671921,5738.37892033884,7683.71537056492,16547.0471008611,18520.0437451269
0.438,0.0172317503599873,0.108218029038503,0.839539840257749,0.108218029038503,0.970098645110508,0.497354462017742,0.0458385823190203,0.392920613328133,0.957481283385226,0.392920613328133,2575.86570497967,5786.08171322328,7751.62046904393,16618.5403154862,18578.8932112438
0.44,0.0173149006959614,0.10956123520486,0.845005433161445,0.10956123520486,0.974889516602523,0.500064448897988,0.0464029075580214,0.395758329407741,0.962371734786351,0.395758329407741,2587.54303254184,5834.21312876072,7819.4353356986,16689.6503267939,18637.4786997213
0.442,0.0173980934650486,0.110907469089414,0.850463567595661,0.110907469089414,0.9796808565877,0.502775487269587,0.0469753237981289,0.398596237661767,0.967261276584361,0.398596237661767,2599.25652913326,5882.77820108374,7887.15468481673,16760.3800141971,18695.8017022806
0.444,0.0174813286928129,0.112256647031983,0.855914306646232,0.112256647031983,0.984472662040244,0.505487565343462,0.0475559827846188,0.401434334085207,0.972149932442918,0.401434334085207,2611.00540623053,5931.78199839598,7954.77345626865,16830.7322350649,18753.8637055633
0.446,0.0175646064048318,0.113608688039183,0.861357716417122,0.113608688039183,0.989264929974655,0.508200671504486,0.0481450393930881,0.404272614783065,0.977037725407108,0.404272614783065,2622.78889643844,5981.22962100337,8022.2868077255,16900.7098247058,18811.6661909817
0.448,0.0176479266266963,0.114963513698628,0.866793865711819,0.114963513698628,0.994057657444744,0.510914794308377,0.0487426516848586,0.407111075966622,0.981924677922127,0.407111075966622,2634.60625288006,6031.12619920039,8089.69010707759,16970.315596364,18869.2106345772
0.45,0.0177312893840108,0.116321048095184,0.872222825736101,0.116321048095184,0.998850841542692,0.513629922478643,0.0493489809623031,0.409949713949847,0.986810811851313,0.409949713949847,2646.45674859849,6081.47689100464,8156.97892505571,17039.5523412253,18926.498506885
0.452,0.0178146947023931,0.117681217729308,0.877644669820995,0.117681217729308,1.00364447939814,0.516346044903598,0.0499641918239955,0.412788525145962,0.991696148493554,0.412788525145962,2658.33967597106,6132.28687973278,8224.14902805694,17108.4228284349,18983.5312728056
0.454,0.0178981426074745,0.119043951437528,0.883059473164806,0.119043951437528,1.0084385681773,0.519063150633435,0.0505884522195807,0.415627506064134,0.996580708600084,0.415627506064134,2670.25434613616,6183.56137141072,8291.19637117571,17176.9298051233,19040.3103914829
0.456,0.0179816331248999,0.120409180315062,0.888467312593125,0.120409180315062,1.01323310508208,0.521781228877362,0.0512219335042509,0.418466653306306,1.00146451239071,0.418466653306306,2682.20008843343,6235.30559201086,8358.11709144001,17245.0759964435,19096.837316188
0.458,0.0180651662803275,0.121776837640601,0.893868266335803,0.121776837640601,1.0180280873493,0.524500269000791,0.0518648104927062,0.421305963564147,1.00634757956949,0.421305963564147,2694.17624985735,6287.52478450893,8424.90750125146,17312.8641056149,19153.1134942099
0.46,0.0181487420994289,0.12314685880326,0.899262413819858,0.12314685880326,1.02282351224984,0.527220260522591,0.0525172615124678,0.424145433616122,1.01122992933984,0.424145433616122,2706.18219452451,6340.22420575281,8491.56408202778,17380.2968139763,19209.1403667508
0.462,0.0182323606078895,0.124519181231665,0.904649835477406,0.124519181231665,1.02761937708788,0.52994119311239,0.0531794684564059,0.426985060324675,1.01611158041918,0.426985060324675,2718.21730315476,6393.40912313598,8558.0834780454,17447.3767810469,19264.919368828
0.464,0.0183160218314078,0.12589374432519,0.910030612567696,0.12589374432519,1.03241567920014,0.532663056587932,0.0538516168343299,0.429824840633525,1.02099255105302,0.429824840633525,2730.2809725661,6447.08481106741,8624.46249047928,17514.1066445931,19320.4519291807
0.466,0.0183997257956959,0.127270489387301,0.915404827012388,0.127270489387301,1.03721241595515,0.535385840912498,0.0545338958234813,0.432664771565057,1.02587285902867,0.432664771565057,2742.37261518359,6501.25654723045,8690.69807163695,17580.4890207035,19375.739470182
0.468,0.0184834725264793,0.128649359560988,0.920772561243269,0.128649359560988,1.04200958475254,0.538109536192359,0.0552264983177586,0.435504850217823,1.03075252168837,0.435504850217823,2754.49165856192,6555.92960862267,8756.7873193831,17646.5265038691,19430.7834077564
0.47,0.0185672620494971,0.130030299766252,0.92613389806162,0.130030299766252,1.04680718302235,0.540834132674303,0.0559296209754918,0.438345073764127,1.03563155594208,0.438345073764127,2766.63754492177,6611.10926736858,8822.72747175103,17712.2216670698,19485.585151301
0.472,0.0186510943905018,0.131413256639613,0.931488920508517,0.131413256639613,1.05160520822436,0.543559620743189,0.0566434642655725,0.441185439447708,1.04050997827979,0.441185439447708,2778.80973069972,6666.80078629762,8888.5159017367,17777.5770618664,19540.146103613
0.474,0.0187349695752592,0.132798178475591,0.936837711745352,0.132798178475591,1.05640365784745,0.54628599091957,0.0573682325117343,0.444025944581505,1.04538780478347,0.444025944581505,2791.00768611154,6723.00941427919,8954.15011227137,17842.5952184974,19594.4676608203
0.476,0.0188188876295487,0.134185015170132,0.942180354943943,0.134185015170132,1.06120252940897,0.54901323385735,0.0581041339347651,0.446866586545512,1.05026505113858,0.446866586545512,2803.23089472876,6779.74038130706,9019.62773136816,17907.2786459812,19648.5512123172
0.478,0.0189028485791632,0.135573718165924,0.947516933185584,0.135573718165924,1.06600182045412,0.551741340341494,0.0588513806924218,0.449707362784701,1.05514173264522,0.449707362784701,2815.47885306806,6836.99889332528,9084.9465074383,17971.6298322218,19702.398140704
0.48,0.0189868524499089,0.136964240399559,0.952847529368472,0.136964240399559,1.07080152855538,0.554470301285778,0.0596101889168016,0.45254827080703,1.06001786422894,0.45254827080703,2827.75107019359,6894.79012678802,9150.10430477217,18035.6512441197,19756.0098217309
0.482,0.0190708992676055,0.138356536250503,0.958172226122959,0.138356536250503,1.07560165131189,0.557200107730593,0.0603807787489156,0.455389308181523,1.06489346045117,0.455389308181523,2840.04706733157,6953.11922294591,9215.0990991808,18099.3453276858,19809.3876242457
0.484,0.0191549890580863,0.139750561491812,0.963491105734096,0.139750561491812,1.08040218634897,0.559930750840781,0.061163374370192,0.458230472536415,1.06976853551936,0.458230472536415,2852.36637749729,7011.99128185152,9279.92897379292,18162.7145081592,19862.5329101449
0.486,0.0192391218471979,0.141146273242556,0.968804250070984,0.141146273242556,1.08520313131752,0.562662221903523,0.0619582040306249,0.461071761557369,1.07464310329669,0.461071761557369,2864.70854513383,7071.41135607724,9344.59211500305,18225.7611901282,19915.4470343291
0.488,0.0193232976608003,0.1425436299219,0.974111740522492,0.1425436299219,1.0900044838935,0.565394512326264,0.0627655000732707,0.463913172985751,1.07951717731162,0.463913172985751,2877.07312576258,7131.38444413872,9409.08680856596,18288.4877576547,19968.1313446613
0.49,0.019407516524767,0.143942591204795,0.979413657938874,0.143942591204795,1.09480624177745,0.568127613634678,0.0635854989547796,0.466754704616973,1.08439077076702,0.466754704616973,2889.45968564498,7191.91548361792,9473.41143583279,18350.896574401,20020.5871819292
0.492,0.0194917784649851,0.145343117979217,0.984710082578916,0.145343117979217,1.09960840269398,0.570861517470679,0.0644184412616336,0.469596354298892,1.08926389654903,0.469596354298892,2901.86780145534,7253.0093439798,9537.56447012453,18412.9899837592,20072.81587981
0.494,0.0195760835073549,0.146745172304934,0.9900010940622,0.146745172304934,1.10441096439126,0.573596215590462,0.0652645717217529,0.472438119930263,1.09413656723572,0.472438119930263,2914.2970599644,7314.67081907756,9601.544473238,18474.7703089832,20124.8187648389
0.496,0.0196604316777904,0.148148717373718,0.995286771326151,0.148148717373718,1.10921392464063,0.576331699862588,0.0661241392111118,0.475279999459248,1.09900879510534,0.475279999459248,2926.74705773328,7376.90461934195,9665.35009208033,18536.2398533227,20176.5971563804
0.498,0.0197448230022187,0.149553717470988,1.00056719258752,0.149553717470988,1.11401728123606,0.579067962266107,0.0669973967549982,0.478121990881979,1.10388059214449,0.478121990881979,2939.21740081758,7439.71536365055,9728.98005542722,18597.4009001597,20228.1523666026
0.5,0.0198292575065806,0.150960137938809,1.00584243530798,0.150960137938809,1.11882103199376,0.581804994888714,0.0678846015235315,0.480964092241168,1.10875197005583,0.480964092241168,2951.70770448131,7503.10757087407,9792.43317080107,18658.2557131455,20279.4857004543
0.502,0.0199137352168304,0.152367945140227,1.01111257616357,0.152367945140227,1.12362517475175,0.584542789924942,0.0687860148210447,0.483806301624767,1.11362294026574,0.483806301624767,2964.21759292029,7567.0856510975,9855.7083214645,18718.8065363412,20330.5984556446
0.504,0.0199982561589356,0.15377710642487,1.01637769101769,0.15377710642487,1.12842970736943,0.587281339674392,0.0697019020689198,0.486648617164669,1.11849351393164,0.486648617164669,2976.74669899489,7631.65389651467,9918.80446352553,18779.055594358,20381.4919226252
0.506,0.0200828203588772,0.155187590095796,1.02163785489735,0.155187590095796,1.13323462772718,0.590020636539994,0.0706325327814575,0.489491037035461,1.12336370194909,0.489491037035461,2989.29466397159,7696.81647199625,9981.72062315024,18839.0050924997,20432.1673845757
0.508,0.0201674278426498,0.156599365377528,1.02689314197254,0.156599365377528,1.13803993372598,0.592760673026304,0.0715781805343478,0.492333559453214,1.12823351495873,0.492333559453214,3001.86113727328,7762.57740533209,10044.4558938791,18898.6572169061,20482.6261173902
0.51,0.0202520786362613,0.158012402385236,1.03214362553834,0.158012402385236,1.142845623287,0.595501441737832,0.0725391229252998,0.495176182674313,1.13310296335294,0.495176182674313,3014.44577623789,7828.94057715022,10107.0094340435,18958.0141346978,20532.8693896674
0.512,0.0203367727657331,0.159426672095035,1.03738937799978,0.159426672095035,1.14765169435126,0.598242935377402,0.0735156415263783,0.498018904994329,1.13797205728233,0.498018904994329,3027.04824588518,7895.90971051616,10169.3804642782,19017.0779941211,20582.8984627022
0.514,0.0204215102570999,0.160842146315351,1.04263047085892,0.160842146315351,1.15245814487925,0.600985146744548,0.0745080218275887,0.500861724746931,1.14284080666208,0.500861724746931,3039.66821869124,7963.48836021787,10231.5682651271,19075.8509246948,20632.7145904796
0.516,0.0205062911364099,0.162258797659321,1.04786697470437,0.162258797659321,1.15726497285057,0.603728068733929,0.0755165531712438,0.503704640302825,1.147709221178,0.503704640302825,3052.30537437074,8031.67990174301,10293.572174738,19134.3350373565,20682.3190196709
0.518,0.0205911154297248,0.163676599518183,1.05309895920274,0.163676599518183,1.16207217626363,0.606471694333791,0.076541528676642,0.506547650068738,1.15257731029246,0.506547650068738,3064.9593996663,8100.48751995729,10355.3915866439,19192.5324246103,20731.7129896315
0.52,0.0206759831631197,0.165095526035631,1.05832649309202,0.165095526035631,1.16687975313527,0.609216016624444,0.077583245154585,0.509390752486427,1.15744508325016,0.509390752486427,3077.62998814512,8169.9141974942,10417.0259476265,19250.4451606748,20780.8977324007
0.522,0.020760894362683,0.166515552083088,1.06354964417671,0.166515552083088,1.17168770150045,0.611961028776772,0.0786420030112603,0.51223394603173,1.1623125490837,0.51223394603173,3090.31684000225,8239.96270286882,10478.4747556605,19308.0753016309,20829.8744727038
0.524,0.0208458490545168,0.167936653235875,1.06876847932459,0.167936653235875,1.17649601941195,0.614706724050775,0.0797181061410183,0.515077229213637,1.16717971661898,0.515077229213637,3103.0196618706,8310.63557832997,10539.7375579339,19365.4248855706,20878.6444279554
0.526,0.0209308472647362,0.16935880575023,1.07398306446494,0.16935880575023,1.18130470494005,0.617453095794135,0.0808118618075759,0.517920600573397,1.17204659448048,0.517920600573397,3115.73816663722,8381.93512746788,10600.8139489425,19422.4959327458,20927.2088082644
0.528,0.0210158890194702,0.170781986541157,1.07919346458812,0.170781986541157,1.18611375617225,0.620200137440809,0.0819235805131882,0.520764058683654,1.17691319109632,0.520764058683654,3128.47207326576,8453.86340259629,10661.7035686559,19479.2904457164,20975.5688164411
0.53,0.0211009743448608,0.172206173161071,1.08439974374635,0.172206173161071,1.19092317121293,0.622947842509649,0.0830535758553397,0.52360760214761,1.18177951470328,0.52360760214761,3141.2211066248,8526.42219193065,10722.406100751,19535.8104094999,21023.7256480053
0.532,0.0211861032670637,0.1736313437792,1.08960196505578,0.1736313437792,1.19573294818313,0.625696204603047,0.08420216437052,0.526451229598211,1.18664557335155,0.526451229598211,3153.98499732201,8599.61300658669,10782.9212709129,19592.0577917193,21071.6804911964
0.534,0.0212712758122479,0.175057477161737,1.09480019069939,0.175057477161737,1.20054308522023,0.628445217405609,0.0853696653646668,0.529294939697365,1.19151137490941,0.529294939697365,3166.76348154366,8673.43706742616,10843.2488451977,19648.0345427523,21119.4345269843
0.536,0.0213564920065959,0.176484552652686,1.099994481931,0.176484552652686,1.2053535804777,0.631194874682848,0.0865564007298824,0.532138731135176,1.19637692706781,0.532138731135176,3179.55630089963,8747.89529177918,10903.3886284568,19703.742595879,21166.9889290826
0.538,0.0214417518763034,0.177912550155403,1.10518489908009,0.177912550155403,1.21016443212485,0.633945170279905,0.0877626947470537,0.534982602629213,1.20124223734473,0.534982602629213,3192.36320227337,8822.98828007578,10963.3404628203,19759.1838674307,21214.3448639622
0.54,0.0215270554475798,0.179341450114785,1.11037150155737,0.179341450114785,1.21497563834653,0.636696098120294,0.0889888738740355,0.537826552923793,1.20610731308947,0.537826552923793,3205.18393767696,8898.71630242171,11023.1042262361,19814.3602569371,21261.5034908664
0.542,0.0216124027466478,0.180771233500097,1.11555434786113,0.180771233500097,1.21978719734293,0.639447652204667,0.0902352665190958,0.540670580789289,1.21097216148684,0.540670580789289,3218.01826411085,8975.07928515677,11082.6798310639,19869.2736472739,21308.465961828
0.544,0.0216977937997433,0.182201881788405,1.12073349558415,0.182201881788405,1.22459910732932,0.642199826609607,0.0915022027993552,0.54351468502146,1.21583678956118,0.54351468502146,3230.86594342825,9052.07679743667,11142.0672227207,19923.92590481,21355.2334216862
0.546,0.0217832286331159,0.183633376948593,1.12590900142131,0.183633376948593,1.22941136653579,0.644952615486434,0.0927900142840021,0.5463588644408,1.22070120418027,0.5463588644408,3243.72674220388,9129.70803788242,11201.2663783769,19978.3188795534,21401.8070081055
0.548,0.0218687072730285,0.185065701425947,1.13108092117756,0.185065701425947,1.23422397320707,0.647706013060049,0.0940990337221145,0.54920311789191,1.2255654120592,0.54920311789191,3256.60043160715,9207.97182134417,11260.2773057011,20032.4544052978,21448.1878515959
0.55,0.0219542297457573,0.18649883812728,1.13624930977649,0.18649883812728,1.23903692560225,0.65046001362778,0.0954295947549696,0.552047444242882,1.23042941976403,0.552047444242882,3269.48678727927,9286.86656582924,11319.1000416501,20086.3342997678,21494.3770755331
0.552,0.0220397960775921,0.187932770406575,1.14141422126926,0.187932770406575,1.2438502219946,0.653214611558261,0.09678203161279,0.554891842384712,1.23529323371543,0.554891842384712,3282.38558921452,9366.39027964693,11377.7346513052,20139.9603647632,21540.3757961808
0.554,0.0221254062948359,0.189367482051138,1.1465757088439,0.189367482051138,1.24866386067135,0.655969801290332,0.0981566787959334,0.557736311230724,1.24015686019218,0.557736311230724,3295.29662164521,9446.54054882512,11436.1812267501,20193.3343863042,21586.1851227127
0.556,0.0222110604238053,0.190802957268228,1.15173382483491,0.190802957268228,1.25347783993346,0.658725577331952,0.099553870740609,0.560580849716008,1.2450203053346,0.560580849716008,3308.21967293048,9527.31452485667,11494.4398859906,20246.4581347738,21631.806157237
0.558,0.0222967584908301,0.192239180672152,1.15688862073322,0.192239180672152,1.25829215809545,0.661481934259136,0.100973941469276,0.563425456796883,1.24988357514784,0.563425456796883,3321.1545354485,9608.70891283541,11552.5107719145,20299.3333650612,21677.2399948198
0.56,0.0223825005222536,0.193676137271814,1.1620401471963,0.193676137271814,1.26310681348515,0.664238866714914,0.102417224225962,0.566270131450371,1.25474667550512,0.566270131450371,3334.1010054923,9690.71996004416,11610.3940512891,20351.9618167037,21722.4877235113
0.562,0.0224682865444324,0.195113812458687,1.16718845405856,0.195113812458687,1.26792180444357,0.6669963694083,0.103884051096825,0.569114872673687,1.25960961215087,0.569114872673687,3347.05888316872,9773.3434450588,11668.0899137954,20404.3452140279,21767.5504243709
0.564,0.0225541165837367,0.196552191995207,1.17233359034189,0.196552191995207,1.27273712932466,0.66975443711329,0.105374752616374,0.571959679483746,1.26447239070379,0.571959679483746,3360.02797230076,9856.57466743412,11725.5985710988,20456.4852662902,21812.4291714946
0.566,0.0226399906665499,0.197991262003559,1.17747560426633,0.197991262003559,1.27755278649515,0.67251306466787,0.106889657359846,0.574804550916679,1.26933501665984,0.574804550916679,3373.0080803328,9940.40843803849,11782.9202559523,20508.3836678164,21857.1250320419
0.568,0.0227259088192687,0.199431008954853,1.18261454326094,0.199431008954853,1.28236877433436,0.675272246973049,0.108429091522363,0.577649486027371,1.27419749539506,0.577649486027371,3385.99901823903,10024.8390701054,11840.0552213334,20560.0420981405,21901.6390662643
0.57,0.0228118710683035,0.200871419658668,1.18775045397471,0.200871419658668,1.28718509123403,0.678031978991897,0.109993378485555,0.580494483889005,1.2790598321685,0.580494483889005,3399.00060043451,10109.86037107,11897.0037396127,20611.4622221427,21945.9723275337
0.572,0.0228978774400778,0.202312481252953,1.1928833822875,0.202312481252953,1.29200173559814,0.680792255748619,0.111582838372467,0.583339543592624,1.28392203212484,0.583339543592624,3412.01264468922,10195.4656352597,11953.7661017519,20662.6456901863,21990.1258623718
0.574,0.0229839279610286,0.203754181194267,1.19801337332117,0.203754181194267,1.29681870584275,0.683553072327625,0.113197787591667,0.586184664246704,1.28878410029714,0.586184664246704,3425.03497204461,10281.6476375069,12010.3426165318,20713.594138254,22034.1007104799
0.576,0.0230700226576062,0.205196507248356,1.20314047145063,0.205196507248356,1.30163600039582,0.686314423872634,0.114838538371568,0.589029844976737,1.2936460416094,0.589029844976737,3438.06740673281,10368.3986277503,12066.7336098081,20764.3091880831,22077.8979047694
0.578,0.0231561615562745,0.206639447481039,1.20826472031492,0.206639447481039,1.30645361769708,0.689076305585782,0.116505398286093,0.59187508492483,1.29850786087911,0.59187508492483,3451.10977609833,10455.710326692,12122.9394237942,20814.7924472994,22121.5184713925
0.58,0.0232423446835104,0.208082990249413,1.21338616282835,0.208082990249413,1.31127155619782,0.691838712726748,0.118198669772914,0.594720383249313,1.30336956281967,0.594720383249313,3464.16191052212,10543.5739225736,12178.9604163696,20865.0455095513,22164.963429774
0.582,0.0233285720658044,0.209527124193335,1.21850484119157,0.209527124193335,1.3160898143608,0.694601640611903,0.119918649645594,0.597565739124356,1.30823115204282,0.597565739124356,3477.22364334796,10631.9800691319,12234.7969604147,20915.0699546413,22208.2337926425
0.584,0.0234148437296605,0.21097183822721,1.22362079690263,0.21097183822721,1.32090839066005,0.697365084613466,0.121665628601072,0.6004111517396,1.31309263306098,0.6004111517396,3490.29481081112,10720.9188847939,12290.4494431677,20964.867348658,22251.3305660632
0.586,0.0235011597015958,0.212417121532028,1.228734070768,0.212417121532028,1.32572728358075,0.700129040158673,0.123439890724016,0.603256620299799,1.31795401028948,0.603256620299799,3503.37525196908,10810.3799531637,12345.9182656063,21014.4392441062,22294.2547494702
0.588,0.0235875200081408,0.21386296354769,1.23384470291353,0.21386296354769,1.33054649161908,0.702893502728972,0.125241712989666,0.606102144024468,1.32281528804883,0.606102144024468,3516.46480863447,10900.3523248528,12401.2038418511,21063.7871800365,22337.0073356999
0.59,0.0236739246758396,0.215309353965563,1.23895273279538,0.215309353965563,1.33536601328206,0.705658467859218,0.12707136476687,0.608947722147543,1.32767647056683,0.608947722147543,3529.56332530987,10990.8245206971,12456.3065985904,21112.9126821736,22379.589311024
0.592,0.0237603737312494,0.216756282721301,1.24405819921081,0.216756282721301,1.34018584708745,0.708423931136891,0.128929107323096,0.611793353917051,1.3325375619807,0.611793353917051,3542.6706491247,11081.7845364016,12511.2269745262,21161.8172630436,22422.0016551835
0.594,0.0238468672009408,0.218203739987889,1.24916114030898,0.218203739987889,1.34500599156357,0.711189888201327,0.130815193333265,0.614639038594787,1.33739856633909,0.614639038594787,3555.78662977381,11173.2198486444,12565.9654198391,21210.5024221004,22464.2453414225
0.596,0.0239334051114979,0.219651716168917,1.25426159360158,0.219651716168917,1.34982644524921,0.713956334742959,0.132729866394317,0.617484775456002,1.34225948760414,0.617484775456002,3568.91111945808,11265.1174226672,12620.522395674,21258.9696458515,22506.3213365226
0.598,0.0240199874895181,0.221100201892074,1.25935959597341,0.221100201892074,1.35464720669348,0.716723266502573,0.134673360547458,0.620330563789097,1.34712032965336,0.620330563789097,3582.04397282656,11357.463721371,12674.8983736426,21307.2204079815,22548.2306008378
0.6,0.024106614361612,0.222549188002852,1.26445518369285,0.222549188002852,1.35946827445568,0.719490679270576,0.136645899810075,0.623176402895328,1.35198109628154,0.623176402895328,3595.18504692048,11450.2447159286,12729.0938353448,21355.2561694761,22589.9740883287
0.602,0.0241932857544037,0.223998665558458,1.26954839242223,0.223998665558458,1.36428964710519,0.722258568886275,0.138647697719335,0.626022292088519,1.35684179120263,0.626022292088519,3608.33420111875,11543.4458979164,12783.1092719069,21403.0783787441,22631.5527465981
0.604,0.0242800016945307,0.225448625821914,1.27463925722805,0.225448625821914,1.36911132322134,0.725026931237176,0.140678956889475,0.628868230694778,1.3617024180515,0.628868230694778,3621.49129708511,11637.0522929608,12836.9451835363,21450.6884717383,22672.9675169263
0.606,0.0243667622086436,0.226899060256349,1.27972781259117,0.226899060256349,1.37393330139328,0.727795762258285,0.142739868584802,0.631714218052224,1.36656298038571,0.631714218052224,3634.65619871679,11731.0484758846,12890.6020790921,21498.0878720764,22714.219334306
0.608,0.0244535673234065,0.22834996051948,1.28481409241677,0.22834996051948,1.37875558021989,0.730565057931426,0.14483061231038,0.634560253510724,1.37142348168724,0.634560253510724,3647.82877209462,11825.4185873303,12944.0804756715,21545.2779911594,22755.3091274785
0.61,0.024540417065497,0.22980131845826,1.28989813004427,0.22980131845826,1.38357815830965,0.733334814284571,0.146951355422365,0.637406336431634,1.37628392536412,0.637406336431634,3661.00888543457,11920.1463518275,12997.3808982097,21592.2602282902,22796.2378189693
0.612,0.0246273114616057,0.2312531261037,1.29497995825709,0.2312531261037,1.38840103428053,0.736105027391179,0.149102252759874,0.640252466187541,1.38114431475208,0.640252466187541,3674.19640904067,12015.2150972631,13050.5038790958,21639.0359707904,22837.0063251243
0.614,0.0247142505384367,0.232705375665852,1.3000596092923,0.232705375665852,1.39322420675988,0.738875693369549,0.151283446300221,0.643098642162026,1.38600465311613,0.643098642162026,3687.39121525928,12110.6077757034,13103.4499578012,21685.6065941161,22877.6155561455
0.616,0.0248012343227075,0.234158059528956,1.30513711485011,0.234158059528956,1.39804767438431,0.741646808382183,0.153495064839253,0.645944863749417,1.39086494365214,0.645944863749417,3700.59317843454,12206.3069855083,13156.2196805213,21731.9734619736,22918.0664161274
0.618,0.0248882628411488,0.235611170246729,1.31021250610326,0.235611170246729,1.40287143579963,0.744418368635154,0.155737223698442,0.648791130354563,1.39572518948827,0.648791130354563,3713.80217486524,12302.2949946684,13208.8135998305,21778.1379264324,22958.3598030934
0.62,0.0249753361205048,0.237064700537813,1.31528581370627,0.237064700537813,1.40769548966068,0.747190370377498,0.158010024460239,0.651637441392602,1.40058539368653,0.651637441392602,3727.01808276268,12398.5537652892,13261.2322743493,21824.1013280388,22998.4966090322
0.622,0.0250624541875327,0.238518643281354,1.32035706780452,0.238518643281354,1.41251983463128,0.7499628099006,0.160313554733097,0.654483796288742,1.40544555924417,0.654483796288742,3740.2407822099,12495.0649791359,13313.4762684227,21869.8649959272,23038.4777199339
0.624,0.0251496170690034,0.239972991512724,1.32542629804327,0.239972991512724,1.41734446938413,0.752735683537606,0.162647887947423,0.657330194478045,1.41030568909508,0.657330194478045,3753.47015512183,12591.8100641472,13365.5461518109,21915.4302479315,23078.3040158272
0.626,0.0252368247917009,0.241427738419375,1.33049353357646,0.241427738419375,1.42216939260066,0.755508987662829,0.165013083183539,0.660176635405217,1.41516578611117,0.660176635405217,3766.70608520671,12688.7702218181,13417.4424993903,21960.7983906943,23117.9763708155
0.628,0.0253240773824225,0.242882877336818,1.33555880307542,0.242882877336818,1.426994602971,0.75828271869118,0.167409185032604,0.663023118524406,1.42002585310371,0.663023118524406,3779.94845792843,12785.9264553465,13469.1658908657,22005.9707197761,23157.4956531136
0.63,0.0254113748679789,0.244338401744726,1.34062213473746,0.244338401744726,1.43182009919385,0.761056873077598,0.169836223491254,0.665869643298997,1.42488589282461,0.665869643298997,3793.19716046995,12883.2595984324,13520.7169104918,22050.9485197626,23196.8627250846
0.632,0.0254987172751941,0.245794305263158,1.34568355629425,0.245794305263158,1.4366458799764,0.763831447316491,0.172294213890528,0.668716209201424,1.42974590796772,0.668716209201424,3806.45208169768,12980.7503446142,13572.0961468062,22095.7330643719,23236.0784432762
0.634,0.0255861046309054,0.247250581648895,1.3507430950202,0.247250581648895,1.44147194403422,0.766606437941194,0.174783156859491,0.671562815712976,1.43460590117004,0.671562815712976,3819.71311212681,13078.3792770222,13623.3041923701,22140.3256165598,23275.143658458
0.636,0.0256735369619633,0.248707224791888,1.35580077774053,0.248707224791888,1.44629829009121,0.769381841523424,0.177303038323738,0.674409462323615,1.43946587501294,0.674409462323615,3832.98014388761,13176.1268984283,13674.3416435193,22184.7274286246,23314.0592156575
0.638,0.0257610142952318,0.250164228711813,1.36085663083935,0.250164228711813,1.45112491687946,0.772157654672753,0.179853829538795,0.677256148531793,1.44432583202337,0.677256148531793,3846.25307069256,13273.9736614673,13725.209100124,22228.9397423109,23352.8259541971
0.64,0.0258485366575879,0.251621587554732,1.36591068026752,0.251621587554732,1.45595182313923,0.774933874036087,0.182435487158238,0.680102873844279,1.44918577467496,0.680102873844279,3859.53178780436,13371.8999989056,13775.9071653566,22272.963788912,23391.4447077311
0.642,0.0259361040759223,0.253079295589848,1.37096295155046,0.253079295589848,1.4607790076188,0.777710496297151,0.185047953336139,0.682949637775986,1.4540457053892,0.682949637775986,3872.81619200481,13469.8863538318,13826.4364454685,22316.800789372,23429.9163042815
0.644,0.0260237165771387,0.254537347206365,1.37601346979571,0.254537347206365,1.46560646907443,0.780487518175988,0.187691155863289,0.685796439849805,1.45890562653651,0.685796439849805,3886.10618156447,13567.9132096475,13876.7975495742,22360.451954386,23468.2415662755
0.646,0.0261113741881542,0.255995736910432,1.38106225970047,0.255995736910432,1.47043420627026,0.783264936428458,0.19036500833645,0.688643279596441,1.46376554043731,0.688643279596441,3899.40165621313,13665.961119736,13926.9910894435,22403.9184845001,23506.4213105816
0.648,0.026199076935899,0.257454459322185,1.38610934555897,0.257454459322185,1.47526221797825,0.786042747845755,0.193069410359704,0.691490156554253,1.46862544936309,0.691490156554253,3912.70251711098,13764.0107366906,13977.0176793008,22447.2015702099,23544.4563485459
0.65,0.0262868248473169,0.258913509172873,1.39115475126965,0.258913509172873,1.48009050297807,0.788820949253922,0.19580424777684,0.694337070269103,1.47348535553743,0.694337070269103,3926.00866682064,13862.0428409893,14026.8779356318,22490.3023920586,23582.347486029
0.652,0.0263746179493647,0.260372881302069,1.39619850034236,0.260372881302069,1.48491906005706,0.791599537513381,0.1985693929335,0.697184020294199,1.47834526113698,0.697184020294199,3939.32000927974,13960.0383690051,14076.5724769973,22533.2221207334,23620.0955234421
