M,C4Independent,C12Independent,C4Hierarchy,C12Hierarchy,C4Reciprocal,C12Reciprocal,C4IndependentPlus,C12IndependentPlus,C4HierarchyPlus,C12HierarchyPlus,LasBIndependent,LasBIndependentPlus,LasBHierarchy,LasBHierarchyPlus,LasBReciprocal
1.44,0.0160653215874925,0.180343117638378,0.837826879917112,0.180343117638378,0.916426158280759,0.633733961686558,0.0386717161655045,0.539819175849384,0.910034058660588,0.539819175849384,2986.10061933098,6155.30017566057,10618.5829653837,19062.4162452822,20387.6448396575
1.45,0.0159963044492785,0.179114581128666,0.833701072351626,0.179114581128666,0.912467925734227,0.63136656646824,0.0382876361153732,0.537375127031496,0.906048282603196,0.537375127031496,2976.20164143715,6118.73689546332,10566.7642725444,19012.1238466557,20343.3337217192
1.46,0.0159278774697862,0.177894468557504,0.829606924056081,0.177894468557504,0.908542248318737,0.629014749218165,0.0379108619384077,0.534946603760825,0.902094966538857,0.534946603760825,2966.38400941114,6082.7112479921,10515.1566732378,18961.9649250009,20299.1604850637
1.47,0.0158600331154739,0.176682705850698,0.825544040953349,0.176682705850698,0.904648727724405,0.626678360833832,0.0375411938749073,0.532533459331018,0.898173712136828,0.532533459331018,2956.64684851433,6047.21123239642,10463.7595735761,18911.9390087513,20255.1245865133
1.48,0.0157927639804165,0.175479219918142,0.821512035427422,0.175479219918142,0.900786972096419,0.624357254099069,0.0371784391405896,0.530135548882217,0.894284127518955,0.530135548882217,2946.98929745038,6012.22519077011,10412.5723855195,18862.0456289415,20211.2254857444
1.49,0.0157260627836166,0.174283938638766,0.817510526195741,0.174283938638766,0.896956595905046,0.622051283654351,0.0368224116354859,0.527752729372125,0.890425827129713,0.527752729372125,2937.41050811382,5977.74179679285,10361.5945268444,18812.2843191854,20167.4626452667
1.5,0.015659922366382,0.173096790845763,0.813539138184637,0.173096790845763,0.893157219818757,0.619760305967688,0.0364729316667253,0.525384859547612,0.886598431609376,0.525384859547612,2927.90964534438,5943.75004477213,10310.8254211116,18762.6546156556,20123.835530401
1.51,0.01559433568977,0.17191770631209,0.809597502407802,0.17191770631209,0.889388470580399,0.617484179306045,0.0361298256844767,0.523031799916853,0.88280156767022,0.523031799916853,2918.48588668691,5910.23923907234,10260.2644976342,18713.156057062,20080.3436092583
1.52,0.0155292958320949,0.170746615736233,0.805685255847698,0.170746615736233,0.88564998088631,0.615222763707306,0.0357929260303558,0.52069341272199,0.879034867975677,0.52069341272199,2909.13842215664,5877.19898391831,10209.911191446,18663.7881846316,20036.986352719
1.53,0.0154647959864976,0.169583450728239,0.801802041339834,0.169583450728239,0.881941389268315,0.612975920952752,0.035462070697648,0.51836956191229,0.875297971022367,0.51836956191229,2899.86645400976,5844.61917356059,10159.7649432702,18614.5505420875,19993.7632344117
1.54,0.0154008294585759,0.168428143795997,0.797947507459821,0.168428143795997,0.878262339978509,0.61074351454006,0.03513710310273,0.516060113117814,0.871590521024915,0.516060113117814,2890.66919651908,5812.48998279008,10109.8251994877,18565.4426756291,19950.6737306929
1.55,0.0153373896640717,0.167280628331776,0.794121308413139,0.167280628331776,0.87461248287676,0.608525409656788,0.0348178718671099,0.513764933623562,0.867912167803485,0.513764933623562,2881.54587575472,5780.80185778997,10060.0914121055,18516.4641339123,19907.7173206266
1.56,0.0152744701266173,0.166140838598997,0.790323103927531,0.166140838598997,0.870991473320849,0.606321473154364,0.0345042306095382,0.511483892344102,0.864262566673957,0.511483892344102,2872.49572936962,5749.54550731317,10010.5630387256,18467.6144680292,19864.8934859644
1.57,0.0152120644755347,0.165008709719259,0.786552559147969,0.165008709719259,0.867398972059183,0.604131573522542,0.0341960377476716,0.509216859798654,0.86064137834067,0.509216859798654,2863.51800638978,5718.71189417373,9961.23954251379,18418.8932314893,19822.2017111254
1.58,0.0151501664436895,0.163884177659578,0.782809344534101,0.163884177659578,0.863834645126006,0.60195558086433,0.0338931563088002,0.50696370808664,0.857048268791665,0.50696370808664,2854.61196700911,5688.29222704111,9912.12039216771,18370.2999801998,19779.6414831766
1.59,0.015088769865397,0.162767179219875,0.779093135760132,0.162767179219875,0.860298163739041,0.599793366871379,0.0335954537491769,0.504724310863676,0.853482909196357,0.504724310863676,2845.77688238875,5658.27795252635,9863.20506188604,18321.8342724466,19737.2122918135
1.6,0.0150278686743783,0.161657652020672,0.775403613617062,0.161657652020672,0.856789204199503,0.597644804799818,0.0333028017815131,0.502498543318001,0.849944975805579,0.502498543318001,2837.01203446074,5628.66074754976,9814.4930313369,18273.4956688759,19694.9136293408
1.61,0.0149674569017661,0.16055553449101,0.771740463917221,0.16055553449101,0.853307447794408,0.595509769446528,0.0330150762102275,0.500286282147328,0.846434149853921,0.500286282147328,2828.31671573599,5599.43251197967,9765.98378562644,18225.2837324751,19652.7449906533
1.62,0.0149075286741581,0.159460765856586,0.768103377401045,0.159460765856586,0.849852580701129,0.593388137125848,0.0327321567740589,0.498087405536127,0.842950117464312,0.498087405536127,2819.69022911631,5570.58536153264,9717.6768152674,18177.1980285546,19610.7058732171
1.63,0.0148480782117167,0.158373286128087,0.764492049646018,0.158373286128087,0.846424293894134,0.591279785646697,0.0324539269956746,0.495901793133299,0.83949256955479,0.495901793133299,2811.13188771054,5542.11162092525,9669.57161614749,18129.2381247301,19568.795777051
1.64,0.0147890998263142,0.157293036089741,0.760906180977746,0.157293036089741,0.84302228305384,0.589184594290115,0.0321802740379268,0.493729326030269,0.836061201747379,0.493729326030269,2802.64101465456,5514.0038172684,9621.66768949779,18081.4035909037,19527.014204708
1.65,0.0147305879197218,0.156219957288053,0.757345476383083,0.156219957288053,0.839646248477544,0.587102443787199,0.0319110885664261,0.491569886739457,0.832655714279052,0.491569886739457,2794.21694293514,5486.25467369518,9573.96454186089,18033.6939992471,19485.3606612569
1.66,0.0146725369818411,0.155153992020748,0.753809645425277,0.155153992020748,0.836295894992364,0.585033216297443,0.0316462646181229,0.489423359173145,0.829275811914691,0.489423359173145,2785.85901521751,5458.85710321341,9526.46168505906,17986.1089241835,19443.8346542647
1.67,0.0146149415889778,0.154095083325896,0.75029840216106,0.154095083325896,0.832970931870134,0.582976795387459,0.0313856994755999,0.48728962862271,0.825921203862017,0.48728962862271,2777.56658367657,5431.8042027749,9479.1586361621,17938.6479423705,19402.4356937781
1.68,0.0145577964021551,0.153043174971227,0.746811465059655,0.153043174971227,0.829671072744218,0.580933066010073,0.0311292935467977,0.485168581738234,0.822591603688421,0.485168581738234,2769.33900983166,5405.08924755297,9432.05491745514,17891.3106326827,19361.1632923061
1.69,0.0145010961654665,0.151998211443627,0.743348556923631,0.151998211443627,0.826396035528178,0.578901914483805,0.0308769502499101,0.483060106508472,0.819286729239661,0.483060106508472,2761.17566438467,5378.70568542079,9385.1500564062,17844.0965761952,19320.0169648026
1.7,0.0144448357044678,0.150960137938809,0.739909404811568,0.150960137938809,0.82314554233625,0.576883228472696,0.0306285759031984,0.480964092241168,0.81600630256036,0.480964092241168,2753.07592706167,5352.6471316228,9338.4435856335,17797.0053561663,19278.9962286487
1.71,0.0143890099246048,0.149928900351163,0.736493739962487,0.149928900351163,0.819919319405592,0.574876896966504,0.0303840796194882,0.478880429543732,0.812750049816278,0.478880429543732,2745.03918645767,5326.90736363223,9291.93504287263,17750.0365580214,19238.1006036362
1.72,0.0143336138096785,0.14890444526377,0.733101297721987,0.14890444526377,0.816717097020243,0.572882810261241,0.0301433732051247,0.476809010304236,0.809517701218295,0.476809010304236,2737.06483988464,5301.48031618751,9245.62397094335,17703.1897693362,19197.3296119497
1.73,0.0142786424203452,0.147886719938587,0.72973181747006,0.147886719938587,0.81353860943676,0.570900859940052,0.0299063710631745,0.474749727672761,0.80630899094807,0.474749727672761,2729.15229322263,5276.36007650115,9199.50991771623,17656.4645798209,19156.6827781506
1.74,0.0142240908926503,0.146875672306791,0.726385042550536,0.146875672306791,0.81038359481149,0.568930938854432,0.0296729901006721,0.472702476043059,0.803123657085334,0.472702476043059,2721.30096077392,5251.54087963443,9153.5924360789,17609.8605813039,19116.1596291599
1.75,0.0141699544365963,0.14587125095928,0.723060720202108,0.14587125095928,0.807251795129424,0.566972941105767,0.0294431496397208,0.470667151034536,0.799961441536766,0.470667151034536,2713.51026512012,5227.01710403179,9107.87108390207,17563.3773677159,19075.7596942422
1.76,0.0141162283347432,0.144873405137337,0.719758601490908,0.144873405137337,0.804142956134608,0.565026762027198,0.0292167713322669,0.468643649474546,0.796822089966425,0.468643649474546,2705.77963698212,5202.78326720902,9062.34542400515,17517.0145350746,19035.4825049888
1.77,0.0140629079408401,0.143882084723433,0.716478441244593,0.143882084723433,0.801056827262061,0.563092298165798,0.0289937790783758,0.466631869380999,0.793705351727692,0.466631869380999,2698.1085150829,5178.83402158932,9017.01502412157,17470.7716814689,18995.3275953023
1.78,0.0140099886784878,0.142897240232189,0.713219997987893,0.142897240232189,0.797993161571166,0.561169447265058,0.0287740989478483,0.464631709945258,0.790610979796674,0.464631709945258,2690.49634601304,5155.16415048194,8971.87945686366,17424.6484070436,18955.2945013799
1.79,0.0139574660398319,0.141918822801477,0.709983033879599,0.141918822801477,0.794951715680501,0.559258108247675,0.0285576591050205,0.462643071515337,0.787538730707062,0.462643071515337,2682.94258409893,5131.76856419789,8926.9382996872,17378.6443139843,18915.382761698
1.8,0.0139053355842846,0.140946784183663,0.706767314650939,0.140946784183663,0.791932249704057,0.557358181198636,0.0283443897366041,0.460665855579385,0.784488364486364,0.460665855579385,2675.44669127352,5108.64229629774,8882.1911348555,17332.7590065024,18875.5919169963
1.81,0.013853592937275,0.139981076736989,0.703572609545321,0.139981076736989,0.788934527188839,0.55546956734859,0.0281342229824251,0.458699964749454,0.781459644593526,0.458699964749454,2668.00813694967,5085.78049996657,8837.63754940308,17286.9920908202,18835.9215102625
1.82,0.0138022337890275,0.139021653417087,0.700398691259397,0.139021653417087,0.785958315053778,0.553592169057507,0.0279270928689307,0.45674530274554,0.778452337857865,0.45674530274554,2660.62639789594,5063.17844451131,8793.27713509886,17241.3431751565,18796.3710867169
1.83,0.013751253893367,0.138068467768629,0.697245335885429,0.138068467768629,0.783003383529959,0.551725889798614,0.0277229352453391,0.4548017743799,0.775466214419311,0.4548017743799,2653.3009581148,5040.83151197596,8749.10948840886,17195.8118697118,18756.9401937968
1.84,0.0137006490665501,0.137121473917106,0.694112322854902,0.137121473917106,0.780069506102101,0.549870634142605,0.0275216877223119,0.452869285541632,0.772501047669907,0.452869285541632,2646.03130872321,5018.73519387036,8705.13421045847,17150.3977866539,18717.6283811422
1.85,0.0136504151861228,0.136180626560721,0.690999434883382,0.136180626560721,0.777156459451276,0.548026307742117,0.027323289613038,0.450947743181515,0.769556614196547,0.450947743181515,2638.81694783543,4996.88508800824,8661.35090699404,17105.1005401041,18678.4352005801
1.86,0.0136005481898023,0.135245880962426,0.687906457916561,0.135245880962426,0.774264023398839,0.54619281731647,0.027127681876619,0.449037055297107,0.766632693724919,0.449037055297107,2631.65738044813,4975.27689545064,8617.7591883441,17059.9197461227,18639.36020611
1.87,0.013551044074384,0.134317192942055,0.684833181077476,0.134317192942055,0.771391980851519,0.544370070636661,0.0269348070636568,0.447137130918095,0.763729069064619,0.447137130918095,2624.55211832768,4953.90641755066,8574.3586693799,17014.8550226955,18600.4029538897
1.88,0.0135018988946711,0.133394518868593,0.681779396614869,0.133394518868593,0.768540117747673,0.542557976510617,0.0267446092639438,0.445247880091881,0.760845526055413,0.445247880091881,2617.50067989951,4932.76955309598,8531.14896947535,16969.9059897197,18561.56300222
1.89,0.0134531087624288,0.13247781565255,0.678744899852653,0.13247781565255,0.76570822300464,0.54075644476869,0.0265570340561652,0.443369213869423,0.757981853514617,0.443369213869423,2610.50259013961,4911.86229554548,8488.12971246642,16925.0722689906,18522.8399115312
1.9,0.01340466984536,0.131567040738446,0.675729489140466,0.131567040738446,0.762896088467207,0.538965386249391,0.0263720284595236,0.441501044291301,0.755137843185568,0.441501044291301,2603.557380468,4891.18073035654,8445.30052660979,16880.353484188,18484.233244368
1.91,0.0133565783661034,0.130662152097409,0.672732965805287,0.130662152097409,0.760103508857119,0.537184712785372,0.0261895408872052,0.439643284374022,0.75231328968716,0.439643284374022,2596.66458864418,4870.72103239973,8402.66104454099,16835.7492608629,18445.7425653765
1.92,0.0133088306012527,0.129763108219877,0.66975513410407,0.129763108219877,0.757330281723648,0.53541433718963,0.026009521101604,0.437795848096543,0.749507990464418,0.437795848096543,2589.82375866457,4850.47946345771,8360.21090323169,16791.2592264243,18407.367441289
1.93,0.0132614228803976,0.128869868108402,0.666795801177393,0.128869868108402,0.754576207395161,0.533654173241951,0.0258319201712329,0.43595865038703,0.746721745740092,0.43595865038703,2583.03444066174,4830.45236980524,8317.94974394638,16746.8830101262,18369.1074409113
1.94,0.0132143515851839,0.12798239127056,0.66385477700409,0.12798239127056,0.751841088931691,0.531904135675566,0.0256566904292452,0.43413160710982,0.74395435846723,0.43413160710982,2576.29619080549,4810.63617986746,8275.87721219834,16702.6202430549,18330.9621351084
1.95,0.013167613148395,0.127100637711954,0.660931874356826,0.127100637711954,0.749124732078464,0.530164140164034,0.0254837854335014,0.432314635052611,0.741205634282732,0.432314635052611,2569.60857120578,4791.02740195355,8233.99295770476,16658.4705581158,18292.9310967911
1.96,0.0131212040530511,0.126224567929317,0.658026908758618,0.126224567929317,0.746426945220378,0.528434103308345,0.0253131599281134,0.430507651913854,0.738475381461834,0.430507651913854,2562.97114981728,4771.62262206307,8192.29663434116,16614.4335900212,18255.0139009026
1.97,0.013075120831529,0.125354142903706,0.655139698440262,0.125354142903706,0.743747539337405,0.526713942624223,0.025144769806405,0.428710576290354,0.735763410873524,0.428710576290354,2556.38350034578,4752.41850176235,8150.78790009501,16570.5089752775,18217.2101244052
1.98,0.0130293600646992,0.124489324093791,0.652270064298637,0.124489324093791,0.741086327960881,0.525003576529643,0.0249785720752292,0.426923327665073,0.733069535936853,0.426923327665073,2549.84520215607,4733.41177612854,8109.46641701848,16526.6963521733,18179.519346267
1.99,0.0129839183810815,0.123630073429232,0.64941782985589,0.123630073429232,0.738443127130692,0.523302924332558,0.0248145248205854,0.425145826395129,0.730393572578126,0.425145826395129,2543.35584018162,4714.59925175871,8068.33185118038,16482.9953607663,18141.9411474491
2,0.0129387924560183,0.122776353304137,0.646582821219452,0.122776353304137,0.735817755353303,0.52161190621881,0.0246525871744823,0.423377993699994,0.727735339188949,0.423377993699994,2536.91500483568,4695.97780484193,8027.38387261724,16439.4056428722,18104.4751108924
2.01,0.0128939790108645,0.121928126570617,0.643764867042879,0.121928126570617,0.733210033560638,0.519930443240252,0.024492719282996,0.42161975164988,0.725094656585117,0.42161975164988,2530.52229192401,4677.54437929187,7986.62215528345,16395.9268420521,18067.1208215049
2.02,0.0128494748121947,0.121085356532412,0.640963798487501,0.121085356532412,0.730619785069769,0.518258457303056,0.0243348822754726,0.419871023154313,0.722471347966323,0.419871023154313,2524.1773025591,4659.29598493795,7946.04637700054,16352.5586036007,18029.8778661492
2.03,0.0128052766710265,0.120248006938604,0.638179449184844,0.120248006938604,0.728046835543412,0.516595871156206,0.0241790382348303,0.41813173195089,0.719865238876658,0.41813173195089,2517.87964307582,4641.22969577287,7905.65621940553,16309.3005745346,17992.7458336295
2.04,0.0127613814420601,0.119416041977404,0.635411655199817,0.119416041977404,0.725491012951202,0.514942608380185,0.0240251501689147,0.416401802594219,0.717276157165903,0.416401802594219,2511.6289249485,4623.34264825462,7865.45136789822,16266.1524035809,17955.7243146794
2.05,0.0127177860229324,0.118589426270022,0.63266025499465,0.118589426270022,0.722952147531731,0.513298593375835,0.0238731819828654,0.414681160445035,0.714703932951577,0.414681160445035,2505.42476470944,4605.63203966106,7825.43151158765,16223.1137411654,17918.8129019496
2.06,0.0126744873534877,0.117768124864603,0.629925089393543,0.117768124864603,0.720430071755333,0.5116637513534,0.023723098452453,0.412969731659484,0.712148398581735,0.412969731659484,2499.26678386873,4588.09512649509,7785.59634323742,16180.1842394014,17882.0111899955
2.07,0.0126314824150625,0.116952103230241,0.627206001548032,0.116952103230241,0.717924620287598,0.510038008321743,0.0235748651983477,0.411267443178591,0.709609388598492,0.411267443178591,2493.15460883543,4570.72922293896,7745.94555921007,16137.3635520782,17845.3187752652
2.08,0.0125887682297846,0.116141327251063,0.624502836903037,0.116141327251063,0.7154356299536,0.508421291077736,0.0234284486612821,0.409574222717878,0.707086739702262,0.409574222717878,2487.08787084002,4553.53169935564,7706.47885941042,16094.6513346503,17808.7352560874
2.09,0.0125463418598867,0.115335763220379,0.621815443163585,0.115335763220379,0.712962939702818,0.506813527195815,0.0232838160780726,0.407889998757163,0.704580290716691,0.407889998757163,2481.06620585812,4536.49998083596,7667.19594722771,16052.047244226,17772.2602326596
2.1,0.012504200407034,0.1145353778349,0.619143670262186,0.1145353778349,0.710506390574741,0.505214645017702,0.023140935458466,0.406214700530508,0.702089882554273,0.406214700530508,2475.08925453539,4519.63154578974,7628.09652947685,16009.5509395568,17735.8933070359
2.11,0.0124623410116646,0.113740138189025,0.616487370326839,0.113740138189025,0.708065825665134,0.503624573642292,0.0229997755627783,0.404548258016333,0.699615358182625,0.404548258016333,2469.15666211375,4502.92392457948,7589.1803163384,15967.1620810263,17699.6340831161
2.12,0.0124207608523439,0.11295001176918,0.613846397649673,0.11295001176918,0.705641090092962,0.502043242915699,0.0228603058802948,0.402890601927677,0.697156562591424,0.402890601927677,2463.26807835863,4486.3746981951,7550.44702129748,15924.8803306396,17663.4821666332
2.13,0.012379457145131,0.112164966448231,0.611220608656176,0.112164966448231,0.70323203096794,0.500470583421449,0.0227224966084022,0.401241663702623,0.694713342759963,0.401241663702623,2457.42315748743,4469.98149696848,7511.89636108156,15882.7053520126,17627.4371651425
2.14,0.0123384271429586,0.11138497047995,0.608609861875026,0.11138497047995,0.700838497358713,0.498906526470842,0.0225863186324238,0.399601375494864,0.692285547625346,0.399601375494864,2451.62155809907,4453.74199932623,7473.52805559699,15840.6368103617,17591.4986880101
2.15,0.0122976681350244,0.110609992493541,0.606014017908487,0.110609992493541,0.698460340261638,0.497351004093455,0.0224517435061312,0.397969670164418,0.689873028051276,0.397969670164418,2445.86294310468,4437.65393057961,7435.34182786442,15798.6743724933,17555.6663464013
2.16,0.012257177446195,0.109840001488217,0.603432939403369,0.109840001488217,0.696097412570162,0.495803949027795,0.0223187434329064,0.396346481268489,0.687475636797446,0.396346481268489,2440.14697965924,4421.71506175017,7397.33740395299,15756.8177067934,17519.93975327
2.17,0.0122169524364211,0.109074966827844,0.600866491022525,0.109074966827844,0.693749569044784,0.494265294712094,0.0221872912475288,0.394731743052468,0.685093228489506,0.394731743052468,2434.47333909435,4405.92320843003,7359.51451291329,15715.0664832175,17484.3185233471
2.18,0.0121769905001646,0.108314858235623,0.598314539416884,0.108314858235623,0.69141666628358,0.492734975275258,0.0220573603985645,0.393125390441074,0.682725659589602,0.393125390441074,2428.84169685197,4390.27622967566,7321.87288670903,15673.4203732805,17448.8022731295
2.19,0.0121372890658367,0.107559645788835,0.595776953197995,0.107559645788835,0.689098562693288,0.49121292552794,0.0219289249313342,0.391527359029634,0.680372788367467,0.391527359029634,2423.25173241912,4374.77202693389,7284.41226014756,15631.8790500469,17413.3906208697
2.2,0.0120978455952467,0.106809299913632,0.59325360291107,0.106809299913632,0.686795118460934,0.489699080953765,0.0218019594714384,0.389937585075491,0.67803447487206,0.389937585075491,2417.70312926356,4359.40854299923,7247.13237080897,15590.4421881203,17378.0831865643
2.21,0.012058657583062,0.106063791379876,0.59074436100852,0.106063791379876,0.684506195525992,0.488193377700683,0.0216764392088184,0.388356005489553,0.67571058090373,0.388356005489553,2412.19557477041,4344.18376100146,7210.03295897402,15549.1094636345,17342.8795919441
2.22,0.0120197225562781,0.105323091296026,0.588249101823957,0.105323091296026,0.682231657553062,0.486695752572454,0.0215523398823345,0.386782557827961,0.673400969986905,0.386782557827961,2406.72876017968,4329.09570342233,7173.11376755069,15507.8805542429,17307.7794604626
2.23,0.0119810380736989,0.104587171104075,0.585767701546665,0.104587171104075,0.679971369905059,0.48520614302027,0.02142963776484,0.385217180283893,0.671105507343292,0.385217180283893,2401.30238052465,4314.14243114066,7136.37454199941,15466.7551391095,17272.7824172862
2.24,0.0119426017254273,0.103856002574519,0.583300038196509,0.103856002574519,0.677725199616896,0.483724487134493,0.0213083096487352,0.383659811679488,0.668824059865563,0.383659811679488,2395.91613457116,4299.32204250469,7099.81503025701,15425.7328988991,17237.8880892832
2.25,0.0119044111323651,0.103129557801389,0.580845991599291,0.103129557801389,0.675493015369661,0.482250723636536,0.0211883328319813,0.382110391457895,0.666556496091546,0.382110391457895,2390.56972475776,4284.63267243092,7063.43498265927,15384.8135157681,17203.0961050141
2.26,0.011866463945723,0.102407809197303,0.578405443362513,0.102407809197303,0.673274687465262,0.480784791870849,0.0210696851045597,0.380568859675443,0.664302686178876,0.380568859675443,2385.26285713659,4270.07249152853,7027.23415186206,15343.9966733548,17168.4060947207
2.27,0.0118287578465393,0.101690729488576,0.575978276851568,0.101690729488576,0.671070087801546,0.479326631797043,0.0209523447353583,0.379035156993924,0.662062501880119,0.379035156993924,2379.99524131519,4255.63970524859,6991.21229276129,15303.2820567706,17133.8176903161
2.28,0.0117912905452082,0.100978291710364,0.573564377166311,0.100978291710364,0.66887908984787,0.477876183982119,0.0208362904594714,0.377509224673002,0.659835816518358,0.377509224673002,2374.76659039903,4241.33255305721,6955.36916241125,15262.6693525905,17099.3305253751
2.29,0.0117540597810167,0.100270469201839,0.571163631118034,0.100270469201839,0.666701568621117,0.476433389592825,0.0207215014658959,0.375991004562726,0.657622504963211,0.375991004562726,2369.57662093477,4227.14930763186,6919.70451994174,15222.1582488442,17064.9442351233
2.3,0.0117170633216907,0.0995672356014111,0.568775927206798,0.0995672356014111,0.66453740066216,0.474998190388124,0.0206079573856123,0.374480439096163,0.655422443607302,0.374480439096163,2364.42505285436,4213.08827408023,6884.21812647371,15181.7484350069,17030.658456428
2.31,0.0116802989629491,0.0988685648419843,0.566401155599148,0.0988685648419843,0.662386464012737,0.47357052871177,0.0204956382800343,0.372977471282139,0.653235510343151,0.372977471282139,2359.31160941979,4199.14778918074,6848.90974503352,15141.439601991,16996.4728277881
2.32,0.0116437645280667,0.0981744311462424,0.564039208106161,0.0981744311462424,0.66024863819276,0.472150347485006,0.0203845246298154,0.371482044698085,0.651061584540483,0.371482044698085,2354.2360171686,4185.32622064414,6813.77914046583,15101.2314421365,16962.3869893242
2.33,0.0116074578674448,0.0974848090219745,0.561689978161848,0.0974848090219745,0.658123804178025,0.470737590199363,0.0202745973239991,0.369994103482994,0.648900547023948,0.369994103482994,2349.19800586006,4171.62196639546,6778.826079345,15061.1236492027,16928.4005827688
2.34,0.0115713768581903,0.0967996732574305,0.559353360801885,0.0967996732574305,0.656011844378328,0.469332200909568,0.0201658376495011,0.368513592330484,0.646752280051246,0.368513592330484,2344.19730842205,4158.03345387577,6744.05032988517,15021.1159183597,16894.5132514574
2.35,0.0115355194037021,0.0961189989167092,0.557029252642655,0.0961189989167092,0.653912642615975,0.467934124226557,0.0200582272809113,0.367040456481956,0.64461666729164,0.367040456481956,2339.23366089858,4144.55913936293,6709.45166184886,14981.2079461794,16860.7246403182
2.36,0.0114998834332657,0.0954427613351777,0.554717551860615,0.0954427613351777,0.651826084104666,0.466543305310596,0.0199517482706049,0.365574641719862,0.642493593804853,0.365574641719862,2334.30680239798,4131.19750731101,6675.02984645416,14941.3994306275,16827.034395863
2.37,0.011464466901655,0.0947709361149213,0.552418158171945,0.0947709361149213,0.649752055428776,0.465159689864495,0.0198463830391513,0.364116094361066,0.640382946020351,0.364116094361066,2329.41647504171,4117.94706970752,6640.78465628057,14901.6900710547,16793.4421661781
2.38,0.0114292677887413,0.0941034991202215,0.5501309728125,0.0941034991202215,0.647690444522984,0.463783224126934,0.0197421143660117,0.362664761250308,0.63828461171698,0.362664761250308,2324.5624239138,4104.80636544814,6606.71586517336,14862.0795681885,16759.9476009145
2.39,0.0113942840991095,0.0934404264730643,0.547855898518033,0.0934404264730643,0.645641140652277,0.462413854865874,0.0196389253805132,0.361220589753758,0.636198480002981,0.361220589753758,2319.74439701088,4091.77395972815,6572.82324814654,14822.5676241251,16726.5503512791
2.4,0.0113595138616817,0.0927816945486745,0.545592839504692,0.0927816945486745,0.643604034392303,0.461051529372078,0.0195367995530927,0.35978352775267,0.634124441296342,0.35978352775267,2314.96214519284,4078.84844345035,6539.10658128449,14783.1539423211,16693.2500700255
2.41,0.0113249551293473,0.0921272799710789,0.543341701449776,0.0921272799710789,0.641579017610073,0.459696195452714,0.019435720686799,0.358353523637127,0.632062387305513,0.358353523637127,2310.215422134,4066.02843264869,6505.56564164214,14743.8382275854,16660.0464114447
2.42,0.0112906059785997,0.0914771596086944,0.541102391472741,0.0914771596086944,0.639565983444996,0.458347801425063,0.0193356729090455,0.356930526299874,0.630012211010446,0.356930526299874,2305.50398427493,4053.31256792728,6472.2002071438,14704.6201860714,16626.9390313564
2.43,0.0112564645091803,0.0908313105699423,0.538874818116447,0.0908313105699423,0.637564826290258,0.457006296110311,0.0192366406636051,0.355514485130243,0.627973806643981,0.355514485130243,2300.82759077473,4040.69951391427,6439.01005648063,14665.4995252684,16593.9275871001
2.44,0.0112225288437278,0.0901897101988885,0.536658891328641,0.0901897101988885,0.635575441774516,0.455671628827434,0.0191386087028385,0.35410535000817,0.625947069673542,0.35410535000817,2296.18600346397,4028.18795873013,6405.99496900672,14626.4759539948,16561.0117375262
2.45,0.0111887971274348,0.0895523360709071,0.534454522443659,0.0895523360709071,0.633597726743917,0.454343749387172,0.0190415620801485,0.352703071298292,0.623931896783169,0.352703071298292,2291.57898679804,4015.77661346999,6373.15472463392,14587.5491823893,16528.191142987
2.46,0.0111552675277101,0.088919165988369,0.53226162416435,0.088919165988369,0.631631579244428,0.453022608086092,0.0189454861426527,0.351307599844131,0.62192818585585,0.351307599844131,2287.00630781113,4003.46421169938,6340.48910372525,14548.7189219038,16495.4654653283
2.47,0.0111219382338474,0.0882901779763538,0.530080110544195,0.0882901779763538,0.629676898504474,0.45170815570073,0.0188503665240668,0.349918886962367,0.619935835956166,0.349918886962367,2282.46773607063,3991.24950896332,6307.99788698708,14509.9848852954,16462.8343678809
2.48,0.0110888074566991,0.0876653502783847,0.527909896969642,0.0876653502783847,0.627733584917873,0.450400343481826,0.018756189137793,0.348536884437186,0.617954747313234,0.348536884437186,2277.96304363209,3979.13128230803,6275.68085536001,14471.346786619,16430.2975154515
2.49,0.0110558734283572,0.0870446613521865,0.525750900142612,0.0870446613521865,0.625801540027069,0.449099123148636,0.0186629401702043,0.347161544514711,0.615984821303943,0.347161544514711,2273.49200499467,3967.10832981505,6243.53778990852,14432.8043412198,16397.854574315
2.5,0.0110231344018386,0.0864280898654659,0.523603038063199,0.0864280898654659,0.623880666506652,0.447804446883327,0.0185706060741211,0.345792819897519,0.614025960436481,0.345792819897519,2269.05439705704,3955.17947014745,6211.56847170938,14394.3572657257,16365.5052122052
2.51,0.0109905886507766,0.0858156146917141,0.521466230012546,0.0858156146917141,0.621970868147156,0.446516267325454,0.0184791735624715,0.344430663739225,0.612078068334142,0.344430663739225,2264.64999907376,3943.34354210753,6179.77268173882,14356.00527804,16333.2490983072
2.52,0.010958234469118,0.0852072149060311,0.519340396535876,0.0852072149060311,0.620072049839144,0.445234537566514,0.0183886296021303,0.343075029639155,0.610141049719411,0.343075029639155,2260.27859261219,3931.59940420604,6148.15020075865,14317.7480973344,16301.0859032487
2.53,0.0109260701708249,0.0846028697809716,0.517225459425696,0.0846028697809716,0.618184117557554,0.443959211144576,0.0182989614079313,0.341725871637083,0.608214810398321,0.341725871637083,2255.93996150978,3919.94593424218,6116.70080920112,14279.585444041,16269.0152990919
